# cycle och pass data
14411 1 1 2747450551
14412 2 1 -78459828
14413 3 1 364901020
14414 4 1 -4191926868
14415 5 1 -412920446
14416 6 1 -1015670226
14417 7 1 -2481555293
14418 8 1 -975548295
14419 9 1 -2917591667
14420 10 1 42600618
14421 11 1 -253618632
14422 12 1 -309963451
14423 13 1 3894228430
14424 14 1 1443950292
14425 15 1 1148367425
14430 0 1 1788018688
14431 1 1 -676395626
14432 2 1 -824684519
14433 3 1 -1053088401
14434 4 1 -3378776206
14435 5 1 4368102053
14436 6 1 3981899980
14437 7 1 2544089065
14438 8 1 -1473101676
14439 9 1 -1107645163
14440 10 1 382882733
14441 11 1 -595802959
14442 12 1 -1102156571
14443 13 1 232978144
14444 14 1 4314698670
14445 15 1 1418146542
14450 0 1 90439680
14451 1 1 1715306737
14452 2 1 -5066986448
14453 3 1 795927153
14454 4 1 -3526935720
14455 5 1 3809461174
14456 6 1 -735225722
14457 7 1 -1413974248
14458 8 1 -364001085
14459 9 1 -496457777
14460 10 1 1207747686
14461 11 1 1378505222
14462 12 1 -396247416
14463 13 1 -1814385514
14464 14 1 3861310921
14465 15 1 -1026721798
14470 0 1 971407360
14471 1 1 3561010458
14472 2 1 299549181
14473 3 1 2222649921
14474 4 1 -2671087846
14475 5 1 1260973770
14476 6 1 182060638
14477 7 1 -2551657220
14478 8 1 -1516763310
14479 9 1 153526820
14480 10 1 -447486488
14481 11 1 -1407508422
14482 12 1 -1566706768
14483 13 1 1693770679
14484 14 1 1357405168
14485 15 1 -658234143
14490 0 1 1057456128
14491 1 1 -3557597379
14492 2 1 -1871542138
14493 3 1 1175943616
14494 4 1 -2530951488
14495 5 1 2441401138
14496 6 1 12835103
14497 7 1 743639121
14498 8 1 -1473879065
14499 9 1 36123461
14500 10 1 1281228780
14501 11 1 2180875104
14502 12 1 -2180350421
14503 13 1 -748272468
14504 14 1 -21528584
14505 15 1 3423814985
14510 0 1 650346496
14511 1 1 2988571568
14512 2 1 1958352996
14513 3 1 -400597776
14514 4 1 -5780180639
14515 5 1 -2202863680
14516 6 1 -2829536242
14517 7 1 -2347240468
14518 8 1 1204010720
14519 9 1 469466381
14520 10 1 -3052134665
14521 11 1 -886608409
14522 12 1 652870965
14523 13 1 299884879
14524 14 1 5161892008
14525 15 1 2816847412
14530 0 1 203325440
14531 1 1 1806846124
14532 2 1 -1225486631
14533 3 1 1020632505
14534 4 1 -278640121
14535 5 1 135986840
14536 6 1 499682473
14537 7 1 -3606777585
14538 8 1 -2067405995
14539 9 1 -925575180
14540 10 1 -512370743
14541 11 1 -1906419811
14542 12 1 -390469243
14543 13 1 -2183518416
14544 14 1 3238784479
14545 15 1 1458856418
14550 0 1 1640562688
14551 1 1 561841102
14552 2 1 2096003
14553 3 1 1864059965
14554 4 1 424594332
14555 5 1 -117557913
14556 6 1 925040480
14557 7 1 -1604135320
14558 8 1 1595581930
14559 9 1 -1348839523
14560 10 1 1493036715
14561 11 1 -3244369691
14562 12 1 -1497244904
14563 13 1 -1002480223
14564 14 1 -796462438
14565 15 1 1509025124
14572 0 1 -2003271680
14573 1 1 -3060315333
14574 2 1 1862509059
14575 3 1 -47718185
14576 4 1 1168813655
14577 5 1 -2739525376
14578 6 1 2307655446
14579 7 1 2641616489
14580 8 1 2135501162
14581 9 1 -986675880
14582 10 1 -1822315610
14583 11 1 -2306107519
14584 12 1 370334279
14585 13 1 2438948093
14586 14 1 1839238319
14587 15 1 -86317004
14592 0 1 -227639296
14593 1 1 -2451043522
14594 2 1 2370194640
14595 3 1 2183127713
14596 4 1 293088662
14597 5 1 1841493
14598 6 1 1579325403
14599 7 1 -3774730960
14600 8 1 1111944367
14601 9 1 -1269015389
14602 10 1 -142260116
14603 11 1 1279509187
14604 12 1 -6436354945
14605 13 1 1761604431
14606 14 1 -1666772669
14607 15 1 -3068952091
14612 0 1 -3040837632
14613 1 1 -1172692530
14614 2 1 -2171552705
14615 3 1 -165553550
14616 4 1 672645998
14617 5 1 -312515448
14618 6 1 -767917358
14619 7 1 570881945
14620 8 1 1756368814
14621 9 1 -1190973355
14622 10 1 -1542830888
14623 11 1 1092149162
14624 12 1 -311218872
14625 13 1 1864088207
14626 14 1 478828616
14627 15 1 2221692509
14632 0 1 2003566592
14633 1 1 4014902606
14634 2 1 -2461429236
14635 3 1 -999720920
14636 4 1 -1571524273
14637 5 1 4922594056
14638 6 1 -1271247671
14639 7 1 -296561926
14640 8 1 -858358763
14641 9 1 1851807046
14642 10 1 888025560
14643 11 1 -936947200
14644 12 1 -361451514
14645 13 1 223252804
14646 14 1 1045534412
14647 15 1 -431262184
14652 0 1 599195648
14653 1 1 -2089722347
14654 2 1 -876805393
14655 3 1 -2914645360
14656 4 1 -2613145769
14657 5 1 1074564917
14658 6 1 1245651040
14659 7 1 5281706015
14660 8 1 -2285817524
14661 9 1 1246962422
14662 10 1 2120484368
14663 11 1 1570846560
14664 12 1 1096894756
14665 13 1 -104353143
14666 14 1 1178457877
14667 15 1 -2685933554
14672 0 1 1330741248
14673 1 1 1830025581
14674 2 1 2349030797
14675 3 1 -578120626
14676 4 1 -1846637729
14677 5 1 -1519042473
14678 6 1 559792112
14679 7 1 -315022170
14680 8 1 -810880432
14681 9 1 593008638
14682 10 1 -1407390703
14683 11 1 392783780
14684 12 1 -2913209966
14685 13 1 -506286220
14686 14 1 -1425705374
14687 15 1 -3280576294
14692 0 1 -1294663680
14693 1 1 -2488969322
14694 2 1 1627844932
14695 3 1 1844778951
14696 4 1 2603617181
14697 5 1 -1280542728
14698 6 1 778615187
14699 7 1 845502089
14700 8 1 927352082
14701 9 1 722358963
14702 10 1 -1331767193
14703 11 1 1779608042
14704 12 1 -2743458995
14705 13 1 -1413102626
14706 14 1 -2730464921
14707 15 1 -31332326
14712 0 1 1706426368
14713 1 1 807580593
14714 2 1 1586776141
14715 3 1 579060736
14716 4 1 1768107059
14717 5 1 -374840172
14718 6 1 -2430859216
14719 7 1 -1789905005
14720 8 1 2503365530
14721 9 1 -283878841
14722 10 1 -261275994
14723 11 1 1333722203
14724 12 1 -925764113
14725 13 1 -397826750
14726 14 1 -1325471720
14727 15 1 547285038
14732 0 1 1481736192
14733 1 1 1095140388
14734 2 1 -688543738
14735 3 1 -3091117882
14736 4 1 3114248604
14737 5 1 -118569956
14738 6 1 972527365
14739 7 1 1064148420
14740 8 1 2006397561
14741 9 1 -267175596
14742 10 1 -1956299955
14743 11 1 -2262790184
14744 12 1 1368283972
14745 13 1 -966021781
14746 14 1 3003951471
14747 15 1 844350879
14752 0 1 558170112
14753 1 1 -860597134
14754 2 1 -1398077134
14755 3 1 -1265968834
14756 4 1 -251425566
14757 5 1 2374007695
14758 6 1 681490233
14759 7 1 2666127108
14760 8 1 -213255755
14761 9 1 2822229073
14762 10 1 1609744401
14763 11 1 1726594269
14764 12 1 584578483
14765 13 1 -2702352875
14766 14 1 -394925565
14767 15 1 -886528449
14772 0 1 -2096529408
14773 1 1 497423943
14774 2 1 2881805275
14775 3 1 526357777
14776 4 1 -2068796717
14777 5 1 -3384041872
14778 6 1 -327660340
14779 7 1 -2529636450
14780 8 1 498584123
14781 9 1 1244354502
14782 10 1 -2756617934
14783 11 1 -419989339
14784 12 1 -3118710021
14785 13 1 343562145
14786 14 1 -911309838
14787 15 1 -280772030
14792 0 1 -1905197056
14793 1 1 -1598233338
14794 2 1 -716060775
14795 3 1 3632569936
14796 4 1 658532143
14797 5 1 -1697273070
14798 6 1 -1417768071
14799 7 1 -2236584565
14800 8 1 571033182
14801 9 1 -1497491686
14802 10 1 -1754827967
14803 11 1 792997034
14804 12 1 -1190249722
14805 13 1 1527242857
14806 14 1 -349189088
14807 15 1 2255098546
14812 0 1 -1255440384
14813 1 1 -1745076920
14814 2 1 -850146821
14815 3 1 2019708398
14816 4 1 -855661837
14817 5 1 -3588622350
14818 6 1 -3724652598
14819 7 1 -2532709586
14820 8 1 -837251106
14821 9 1 85425820
14822 10 1 -1470170146
14823 11 1 -248658457
14824 12 1 2626099938
14825 13 1 1989371389
14826 14 1 4178615176
14827 15 1 3340900631
14832 0 1 659128320
14833 1 1 3191063186
14834 2 1 -4711147855
14835 3 1 1436164440
14836 4 1 -658440472
14837 5 1 -93728738
14838 6 1 2229823593
14839 7 1 -1931712769
14840 8 1 -856907836
14841 9 1 -3882765196
14842 10 1 -335850529
14843 11 1 -1048425771
14844 12 1 1120575802
14845 13 1 2328612439
14846 14 1 1894572481
14847 15 1 -294004479
14852 0 1 -5151457280
14853 1 1 -4022948185
14854 2 1 1624265015
14855 3 1 442996399
14856 4 1 -1214173943
14857 5 1 -475190562
14858 6 1 2564329806
14859 7 1 3663232309
14860 8 1 2064248920
14861 9 1 525156911
14862 10 1 2239954241
14863 11 1 370122326
14864 12 1 1104809255
14865 13 1 865639459
14866 14 1 1870285673
14867 15 1 597674439
14872 0 1 -847085568
14873 1 1 4412473599
14874 2 1 980124818
14875 3 1 -1247112101
14876 4 1 -1564927009
14877 5 1 1060120102
14878 6 1 -1623731385
14879 7 1 -4013324826
14880 8 1 -2508161017
14881 9 1 139618591
14882 10 1 -717441442
14883 11 1 -301306354
14884 12 1 -4884217729
14885 13 1 -189731481
14886 14 1 -4291681649
14887 15 1 973831675
14892 0 1 41385984
14893 1 1 -763544620
14894 2 1 -556358767
14895 3 1 -1433757120
14896 4 1 3084457580
14897 5 1 -753797026
14898 6 1 652435539
14899 7 1 3537379835
14900 8 1 -89423463
14901 9 1 -2290563157
14902 10 1 442558635
14903 11 1 -1731753030
14904 12 1 1980448792
14905 13 1 725497098
14906 14 1 938217441
14907 15 1 1800629565
14912 0 1 6320422912
14913 1 1 -720663537
14914 2 1 -2460600477
14915 3 1 961142079
14916 4 1 1933232182
14917 5 1 3305123855
14918 6 1 992469292
14919 7 1 -1252031994
14920 8 1 710634889
14921 9 1 2652427116
14922 10 1 436025191
14923 11 1 646873681
14924 12 1 -1657261809
14925 13 1 -1655960697
14926 14 1 -1599008495
14927 15 1 -4012117414
14932 0 1 527269888
14933 1 1 -1355483376
14934 2 1 5030127233
14935 3 1 -2204195205
14936 4 1 -252490490
14937 5 1 -1213277964
14938 6 1 -405389988
14939 7 1 2844276321
14940 8 1 1286542139
14941 9 1 675424368
14942 10 1 936472296
14943 11 1 888752624
14944 12 1 -473510323
14945 13 1 2012224665
14946 14 1 -916829206
14947 15 1 -2793623005
14952 0 1 1176240128
14953 1 1 -471153658
14954 2 1 102700531
14955 3 1 -380646737
14956 4 1 1239526803
14957 5 1 515807255
14958 6 1 -2098558776
14959 7 1 -2257077526
14960 8 1 -1772083164
14961 9 1 3496198500
14962 10 1 -3406039151
14963 11 1 -1734995174
14964 12 1 -1591459739
14965 13 1 -1437555976
14966 14 1 -1330147694
14967 15 1 1029180986
14972 0 1 2119532544
14973 1 1 -421153828
14974 2 1 957371349
14975 3 1 1611743200
14976 4 1 -509100222
14977 5 1 159981197
14978 6 1 233410901
14979 7 1 -1620976411
14980 8 1 -2089029689
14981 9 1 -1870609622
14982 10 1 461446334
14983 11 1 926699968
14984 12 1 -2887192509
14985 13 1 3505470785
14986 14 1 -1457118272
14987 15 1 -2371146716
14992 0 1 3574202368
14993 1 1 -2608600789
14994 2 1 -1780345276
14995 3 1 740216756
14996 4 1 -750951097
14997 5 1 928336038
14998 6 1 1305310473
14999 7 1 -169822131
15000 8 1 -246323718
15001 9 1 -690141586
15002 10 1 -1053344324
15003 11 1 3074947121
15004 12 1 -2568153106
15005 13 1 -1205054483
15006 14 1 37385470
15007 15 1 1377476769
15012 0 1 2821947392
15013 1 1 -109449075
15014 2 1 -3538085377
15015 3 1 2208390832
15016 4 1 -2463212177
15017 5 1 3770392662
15018 6 1 -748266843
15019 7 1 -1059560596
15020 8 1 336659693
15021 9 1 2469118338
15022 10 1 2711869226
15023 11 1 2983480381
15024 12 1 -3464283626
15025 13 1 -4400247166
15026 14 1 -1756521427
15027 15 1 -970656157
15032 0 1 424804352
15033 1 1 -1595828506
15034 2 1 300473718
15035 3 1 979155504
15036 4 1 -2370669973
15037 5 1 -1068148304
15038 6 1 180940810
15039 7 1 1810905659
15040 8 1 4078082171
15041 9 1 -830738667
15042 10 1 -525222493
15043 11 1 217451991
15044 12 1 -2035022211
15045 13 1 1665968794
15046 14 1 -339247996
15047 15 1 -1633291356
15054 0 1 -2262761472
15055 1 1 -2673776451
15056 2 1 411691377
15057 3 1 2058193602
15058 4 1 -2569427939
15059 5 1 -808621989
15060 6 1 1010548499
15061 7 1 247811538
15062 8 1 -1036740266
15063 9 1 1575792116
15064 10 1 1154959615
15065 11 1 575947785
15066 12 1 -1493331581
15067 13 1 -1550077580
15068 14 1 -902009002
15069 15 1 454426552
15074 0 1 -526745600
15075 1 1 -341151035
15076 2 1 3631198330
15077 3 1 -265680963
15078 4 1 1373302310
15079 5 1 -1391988308
15080 6 1 -3565303124
15081 7 1 -3197144880
15082 8 1 1171980874
15083 9 1 222329909
15084 10 1 -2299187863
15085 11 1 -2639073553
15086 12 1 -884550163
15087 13 1 2715335794
15088 14 1 -1188042121
15089 15 1 -1637210991
15094 0 1 -1199407104
15095 1 1 -1327753702
15096 2 1 1522075068
15097 3 1 1954935066
15098 4 1 1572344950
15099 5 1 -2079910888
15100 6 1 -1829256508
15101 7 1 -3443700204
15102 8 1 680636502
15103 9 1 -1166243489
15104 10 1 -3639851
15105 11 1 -3922017398
15106 12 1 -1441739579
15107 13 1 492666910
15108 14 1 -1592545173
15109 15 1 2836840818
15114 0 1 2519302144
15115 1 1 1916284605
15116 2 1 638793102
15117 3 1 -3311122142
15118 4 1 4586435811
15119 5 1 -840939961
15120 6 1 -752585560
15121 7 1 -1899497721
15122 8 1 151668873
15123 9 1 -136934756
15124 10 1 -505192244
15125 11 1 -2806590399
15126 12 1 914274402
15127 13 1 -2465779250
15128 14 1 -1951507776
15129 15 1 615250536
15134 0 1 1474461696
15135 1 1 -1374674679
15136 2 1 68053533
15137 3 1 -293403623
15138 4 1 2232952634
15139 5 1 357077719
15140 6 1 5024045659
15141 7 1 1323612695
15142 8 1 850755230
15143 9 1 917180593
15144 10 1 1244000424
15145 11 1 -1322126216
15146 12 1 -2255897753
15147 13 1 -2366494587
15148 14 1 -4558487402
15149 15 1 -1302064407
15154 0 1 -1095106560
15155 1 1 -1805959128
15156 2 1 3518716875
15157 3 1 -2304066362
15158 4 1 3836822816
15159 5 1 -1895170213
15160 6 1 -1188343889
15161 7 1 750092331
15162 8 1 620742618
15163 9 1 2267441425
15164 10 1 -1794403445
15165 11 1 1075318289
15166 12 1 -269547717
15167 13 1 1550283364
15168 14 1 -3105999963
15169 15 1 -2652837804
15174 0 1 -3976232960
15175 1 1 -3452972769
15176 2 1 163992477
15177 3 1 913898657
15178 4 1 125216217
15179 5 1 -3262199743
15180 6 1 -433265271
15181 7 1 643045891
15182 8 1 -3152919742
15183 9 1 1118486322
15184 10 1 213727127
15185 11 1 2564727019
15186 12 1 -542678003
15187 13 1 656157929
15188 14 1 -1568388620
15189 15 1 -1618348891
15194 0 1 -2123956224
15195 1 1 947626797
15196 2 1 2686852317
15197 3 1 1141335860
15198 4 1 367711585
15199 5 1 -4172273267
15200 6 1 -2547343345
15201 7 1 -1742572529
15202 8 1 68573924
15203 9 1 -1014108218
15204 10 1 -2899285448
15205 11 1 -30466989
15206 12 1 -1213677855
15207 13 1 2772929064
15208 14 1 -1077354628
15209 15 1 2100544693
15214 0 1 -2185330688
15215 1 1 -3570327928
15216 2 1 -373227357
15217 3 1 1292014863
15218 4 1 710716865
15219 5 1 -587374421
15220 6 1 -1177336414
15221 7 1 -470838998
15222 8 1 1607961130
15223 9 1 1558637755
15224 10 1 348578282
15225 11 1 1298508996
15226 12 1 -390036952
15227 13 1 -3550122255
15228 14 1 690899181
15229 15 1 2841316410
15234 0 1 -1131511808
15235 1 1 1144538789
15236 2 1 -567909067
15237 3 1 1173729764
15238 4 1 -2981216118
15239 5 1 -2062340319
15240 6 1 2444783398
15241 7 1 -1031030764
15242 8 1 2518692449
15243 9 1 -2321413184
15244 10 1 -1316691314
15245 11 1 252262400
15246 12 1 -1586249797
15247 13 1 2981202419
15248 14 1 -1432593067
15249 15 1 -387898463
15254 0 1 -6051725312
15255 1 1 -4543594259
15256 2 1 -663736826
15257 3 1 -413405799
15258 4 1 -519537054
15259 5 1 -1114049753
15260 6 1 2612951044
15261 7 1 4583087157
15262 8 1 1448520810
15263 9 1 -2569354857
15264 10 1 252826840
15265 11 1 1948522234
15266 12 1 2159960412
15267 13 1 3183753668
15268 14 1 3539280886
15269 15 1 -1448806870
15274 0 1 -4287135744
15275 1 1 963819915
15276 2 1 -6565056
15277 3 1 2277438504
15278 4 1 -4077716852
15279 5 1 1101700840
15280 6 1 211535209
15281 7 1 -1037575959
15282 8 1 -3987495686
15283 9 1 -1465185691
15284 10 1 1355754235
15285 11 1 1288750737
15286 12 1 -1867830893
15287 13 1 2452659608
15288 14 1 642930095
15289 15 1 -1926437404
15294 0 1 -673120256
15295 1 1 -605007749
15296 2 1 -3438179150
15297 3 1 1692133920
15298 4 1 -783542757
15299 5 1 3371911560
15300 6 1 -2442001606
15301 7 1 -861063653
15302 8 1 -609348657
15303 9 1 -1656363657
15304 10 1 -200975195
15305 11 1 -1269285568
15306 12 1 -1540887396
15307 13 1 755019210
15308 14 1 699865453
15309 15 1 2288121192
15314 0 1 2656698368
15315 1 1 2721444640
15316 2 1 -1077980548
15317 3 1 -1107353418
15318 4 1 -2005179327
15319 5 1 2593634015
15320 6 1 -2630922406
15321 7 1 -598089943
15322 8 1 786128350
15323 9 1 444442220
15324 10 1 2516056858
15325 11 1 -1280334945
15326 12 1 2748327370
15327 13 1 -2982676569
15328 14 1 2283169128
15329 15 1 -307534017
15334 0 1 -197132288
15335 1 1 1262475998
15336 2 1 -46145486
15337 3 1 -1350683281
15338 4 1 -446339216
15339 5 1 158465064
15340 6 1 2794319152
15341 7 1 -687651022
15342 8 1 1530897649
15343 9 1 -131779785
15344 10 1 -1677393360
15345 11 1 -3046009067
15346 12 1 842250133
15347 13 1 -1386881416
15348 14 1 1290975032
15349 15 1 -851139345
15354 0 1 213057536
15355 1 1 1917445153
15356 2 1 102267954
15357 3 1 -610709703
15358 4 1 3471479164
15359 5 1 3675389131
15360 6 1 -1637606892
15361 7 1 -1430341571
15362 8 1 -2368052422
15363 9 1 1556841869
15364 10 1 2810155803
15365 11 1 834918383
15366 12 1 423102775
15367 13 1 -267742141
15368 14 1 -4701173343
15369 15 1 -221043082
15374 0 1 3048144896
15375 1 1 1239696770
15376 2 1 -1948702742
15377 3 1 459444295
15378 4 1 -455712535
15379 5 1 2971715601
15380 6 1 -388009097
15381 7 1 -159610325
15382 8 1 191286724
15383 9 1 620338582
15384 10 1 1836841088
15385 11 1 -1535575886
15386 12 1 -575644613
15387 13 1 -65199263
15388 14 1 -2897081084
15389 15 1 2677576317
15394 0 1 7393280000
15395 1 1 1974794564
15396 2 1 3935716579
15397 3 1 -3547652840
15398 4 1 145639518
15399 5 1 3561229219
15400 6 1 -4215025980
15401 7 1 -1121719821
15402 8 1 522153946
15403 9 1 2416556339
15404 10 1 440943935
15405 11 1 -1871230972
15406 12 1 2789026698
15407 13 1 -121416363
15408 14 1 -927827982
15409 15 1 560120121
15414 0 1 2528641024
15415 1 1 -298418147
15416 2 1 -474783916
15417 3 1 -1198535263
15418 4 1 894682136
15419 5 1 -1764174905
15420 6 1 2903948811
15421 7 1 223319247
15422 8 1 -398996242
15423 9 1 -1065632650
15424 10 1 -470992136
15425 11 1 -1273076830
15426 12 1 947377817
15427 13 1 -850594584
15428 14 1 -839520292
15429 15 1 1449163876
15434 0 1 3864657920
15435 1 1 207738155
15436 2 1 224145737
15437 3 1 1564285822
15438 4 1 2139985749
15439 5 1 5166032675
15440 6 1 -1184952664
15441 7 1 -5108026481
15442 8 1 -281776927
15443 9 1 1461756896
15444 10 1 3034348577
15445 11 1 -322892730
15446 12 1 -2875909231
15447 13 1 -2876247696
15448 14 1 -5853578689
15449 15 1 -186413566
15454 0 1 3204874240
15455 1 1 -4052251300
15456 2 1 3489191514
15457 3 1 -139826754
15458 4 1 -193926268
15459 5 1 85381862
15460 6 1 -1011645912
15461 7 1 701472486
15462 8 1 -301573743
15463 9 1 773582928
15464 10 1 1342889447
15465 11 1 -4611819320
15466 12 1 -1102194926
15467 13 1 2645217107
15468 14 1 -319758921
15469 15 1 -751768132
15474 0 1 4973232128
15475 1 1 -2998515249
15476 2 1 -330308701
15477 3 1 557422288
15478 4 1 -805454780
15479 5 1 414992932
15480 6 1 -773767058
15481 7 1 -2755158636
15482 8 1 632330919
15483 9 1 589527844
15484 10 1 -412595509
15485 11 1 345056900
15486 12 1 -3979114638
15487 13 1 -2101627934
15488 14 1 -3804577557
15489 15 1 -1585298744
15494 0 1 695369728
15495 1 1 -1384473596
15496 2 1 2919988829
15497 3 1 1955776715
15498 4 1 -1808258386
15499 5 1 -4544482913
15500 6 1 1096803973
15501 7 1 600657529
15502 8 1 1794746450
15503 9 1 45021547
15504 10 1 -2040126205
15505 11 1 -620379954
15506 12 1 -885596401
15507 13 1 1451789103
15508 14 1 -3153706832
15509 15 1 -237034593
15514 0 1 -2094891008
15515 1 1 -2202371144
15516 2 1 1665887355
15517 3 1 -580594583
15518 4 1 2474516002
15519 5 1 -4021603588
15520 6 1 1634027016
15521 7 1 1022364585
15522 8 1 -1140984176
15523 9 1 -2190549322
15524 10 1 -1565923130
15525 11 1 644050859
15526 12 1 -618825579
15527 13 1 -558584458
15528 14 1 -251193306
15529 15 1 -1618182034
15536 0 1 -451346432
15537 1 1 1357696208
15538 2 1 -3121449022
15539 3 1 470954448
15540 4 1 -1690239375
15541 5 1 -139301367
15542 6 1 683002374
15543 7 1 -3024161907
15544 8 1 -932377949
15545 9 1 -2781880873
15546 10 1 -2078928354
15547 11 1 -104841044
15548 12 1 -19121328
15549 13 1 -432531995
15550 14 1 1242555593
15551 15 1 -133042154
15556 0 1 -2034466816
15557 1 1 -1733976490
15558 2 1 2147208541
15559 3 1 2920333615
15560 4 1 -1141320752
15561 5 1 -1959944829
15562 6 1 991859009
15563 7 1 267756052
15564 8 1 -1671384557
15565 9 1 553529134
15566 10 1 2419473740
15567 11 1 630860250
15568 12 1 643027923
15569 13 1 1128027523
15570 14 1 1342898595
15571 15 1 -115794572
15576 0 1 -1329790976
15577 1 1 634530261
15578 2 1 -267734532
15579 3 1 225638556
15580 4 1 404571624
15581 5 1 1075210657
15582 6 1 187808810
15583 7 1 -3003890049
15584 8 1 70770068
15585 9 1 -1799414140
15586 10 1 -124392086
15587 11 1 -693060253
15588 12 1 -4231353730
15589 13 1 -1546769363
15590 14 1 -940412792
