cycle,pos,y,x,och,code,out_ch_done,python,diff
669,165,12,9,0,0,0,0,0
669,165,12,9,1,1681,0,1681,0
669,165,12,9,2,0,0,0,0
671,166,12,10,0,0,0,0,0
671,166,12,10,1,1681,0,1681,0
671,166,12,10,2,0,0,0,0
673,167,12,11,0,0,0,0,0
673,167,12,11,1,1681,0,1681,0
673,167,12,11,2,0,0,0,0
675,168,12,12,0,0,1,0,0
675,168,12,12,1,1681,1,1681,0
675,168,12,12,2,0,1,0,0
703,0,0,0,3,0,0,0,0
703,0,0,0,4,0,0,0,0
703,0,0,0,5,15,0,15,0
705,1,0,1,3,0,0,0,0
705,1,0,1,4,0,0,0,0
705,1,0,1,5,15,0,15,0
707,2,0,2,3,0,0,0,0
707,2,0,2,4,0,0,0,0
707,2,0,2,5,15,0,15,0
709,3,0,3,3,0,0,0,0
709,3,0,3,4,0,0,0,0
709,3,0,3,5,15,0,15,0
711,4,0,4,3,0,0,0,0
711,4,0,4,4,0,0,0,0
711,4,0,4,5,15,0,15,0
713,5,0,5,3,0,0,0,0
713,5,0,5,4,0,0,0,0
713,5,0,5,5,15,0,15,0
715,6,0,6,3,0,0,0,0
715,6,0,6,4,0,0,0,0
715,6,0,6,5,248,0,248,0
717,7,0,7,3,1184,0,1184,0
717,7,0,7,4,260,0,260,0
717,7,0,7,5,1199,0,1199,0
719,8,0,8,3,2357,0,2357,0
719,8,0,8,4,32,0,32,0
719,8,0,8,5,815,0,815,0
721,9,0,9,3,808,0,808,0
721,9,0,9,4,0,0,0,0
721,9,0,9,5,22,0,22,0
723,10,0,10,3,0,0,0,0
723,10,0,10,4,0,0,0,0
723,10,0,10,5,15,0,15,0
725,11,0,11,3,0,0,0,0
725,11,0,11,4,0,0,0,0
725,11,0,11,5,15,0,15,0
727,12,0,12,3,0,0,0,0
727,12,0,12,4,0,0,0,0
727,12,0,12,5,15,0,15,0
755,13,1,0,3,0,0,0,0
755,13,1,0,4,0,0,0,0
755,13,1,0,5,15,0,15,0
757,14,1,1,3,0,0,0,0
757,14,1,1,4,0,0,0,0
757,14,1,1,5,15,0,15,0
759,15,1,2,3,0,0,0,0
759,15,1,2,4,0,0,0,0
759,15,1,2,5,15,0,15,0
761,16,1,3,3,0,0,0,0
761,16,1,3,4,0,0,0,0
761,16,1,3,5,15,0,15,0
763,17,1,4,3,0,0,0,0
763,17,1,4,4,0,0,0,0
763,17,1,4,5,15,0,15,0
765,18,1,5,3,0,0,0,0
765,18,1,5,4,0,0,0,0
765,18,1,5,5,503,0,503,0
767,19,1,6,3,754,0,754,0
767,19,1,6,4,695,0,695,0
767,19,1,6,5,3507,0,3507,0
769,20,1,7,3,2398,0,2398,0
769,20,1,7,4,2486,0,2486,0
769,20,1,7,5,4968,0,4968,0
771,21,1,8,3,7235,0,7235,0
771,21,1,8,4,2755,0,2755,0
771,21,1,8,5,1519,0,1519,0
773,22,1,9,3,5649,0,5649,0
773,22,1,9,4,0,0,0,0
773,22,1,9,5,4,0,4,0
775,23,1,10,3,0,0,0,0
775,23,1,10,4,0,0,0,0
775,23,1,10,5,16,0,16,0
777,24,1,11,3,0,0,0,0
777,24,1,11,4,0,0,0,0
777,24,1,11,5,15,0,15,0
779,25,1,12,3,0,0,0,0
779,25,1,12,4,0,0,0,0
779,25,1,12,5,15,0,15,0
807,26,2,0,3,0,0,0,0
807,26,2,0,4,0,0,0,0
807,26,2,0,5,15,0,15,0
809,27,2,1,3,0,0,0,0
809,27,2,1,4,0,0,0,0
809,27,2,1,5,15,0,15,0
811,28,2,2,3,0,0,0,0
811,28,2,2,4,0,0,0,0
811,28,2,2,5,15,0,15,0
813,29,2,3,3,0,0,0,0
813,29,2,3,4,0,0,0,0
813,29,2,3,5,15,0,15,0
815,30,2,4,3,0,0,0,0
815,30,2,4,4,0,0,0,0
815,30,2,4,5,55,0,55,0
817,31,2,5,3,0,0,0,0
817,31,2,5,4,0,0,0,0
817,31,2,5,5,3385,0,3385,0
819,32,2,6,3,0,0,0,0
819,32,2,6,4,1013,0,1013,0
819,32,2,6,5,5365,0,5365,0
821,33,2,7,3,48,0,48,0
821,33,2,7,4,1590,0,1590,0
821,33,2,7,5,4930,0,4930,0
823,34,2,8,3,5118,0,5118,0
823,34,2,8,4,1496,0,1496,0
823,34,2,8,5,195,0,195,0
825,35,2,9,3,5307,0,5307,0
825,35,2,9,4,309,0,309,0
825,35,2,9,5,0,0,0,0
827,36,2,10,3,137,0,137,0
827,36,2,10,4,16,0,16,0
827,36,2,10,5,15,0,15,0
829,37,2,11,3,0,0,0,0
829,37,2,11,4,0,0,0,0
829,37,2,11,5,15,0,15,0
831,38,2,12,3,0,0,0,0
831,38,2,12,4,0,0,0,0
831,38,2,12,5,15,0,15,0
859,39,3,0,3,0,0,0,0
859,39,3,0,4,0,0,0,0
859,39,3,0,5,15,0,15,0
861,40,3,1,3,0,0,0,0
861,40,3,1,4,0,0,0,0
861,40,3,1,5,15,0,15,0
863,41,3,2,3,0,0,0,0
863,41,3,2,4,0,0,0,0
863,41,3,2,5,15,0,15,0
865,42,3,3,3,0,0,0,0
865,42,3,3,4,0,0,0,0
865,42,3,3,5,20,0,20,0
867,43,3,4,3,243,0,243,0
867,43,3,4,4,168,0,168,0
867,43,3,4,5,1549,0,1549,0
869,44,3,5,3,0,0,0,0
869,44,3,5,4,2152,0,2152,0
869,44,3,5,5,6105,0,6105,0
871,45,3,6,3,106,0,106,0
871,45,3,6,4,1476,0,1476,0
871,45,3,6,5,5217,0,5217,0
873,46,3,7,3,1845,0,1845,0
873,46,3,7,4,1474,0,1474,0
873,46,3,7,5,1003,0,1003,0
875,47,3,8,3,420,0,420,0
875,47,3,8,4,0,0,0,0
875,47,3,8,5,0,0,0,0
877,48,3,9,3,142,0,142,0
877,48,3,9,4,0,0,0,0
877,48,3,9,5,0,0,0,0
879,49,3,10,3,0,0,0,0
879,49,3,10,4,0,0,0,0
879,49,3,10,5,15,0,15,0
881,50,3,11,3,0,0,0,0
881,50,3,11,4,0,0,0,0
881,50,3,11,5,15,0,15,0
883,51,3,12,3,0,0,0,0
883,51,3,12,4,0,0,0,0
883,51,3,12,5,15,0,15,0
911,52,4,0,3,0,0,0,0
911,52,4,0,4,0,0,0,0
911,52,4,0,5,15,0,15,0
913,53,4,1,3,0,0,0,0
913,53,4,1,4,0,0,0,0
913,53,4,1,5,15,0,15,0
915,54,4,2,3,0,0,0,0
915,54,4,2,4,0,0,0,0
915,54,4,2,5,15,0,15,0
917,55,4,3,3,0,0,0,0
917,55,4,3,4,0,0,0,0
917,55,4,3,5,947,0,947,0
919,56,4,4,3,0,0,0,0
919,56,4,4,4,1850,0,1850,0
919,56,4,4,5,5017,0,5017,0
921,57,4,5,3,0,0,0,0
921,57,4,5,4,1704,0,1704,0
921,57,4,5,5,6034,0,6034,0
923,58,4,6,3,103,0,103,0
923,58,4,6,4,1112,0,1112,0
923,58,4,6,5,1175,0,1175,0
925,59,4,7,3,2079,0,2079,0
925,59,4,7,4,0,0,0,0
925,59,4,7,5,0,0,0,0
927,60,4,8,3,341,0,341,0
927,60,4,8,4,0,0,0,0
927,60,4,8,5,0,0,0,0
929,61,4,9,3,0,0,0,0
929,61,4,9,4,0,0,0,0
929,61,4,9,5,16,0,16,0
931,62,4,10,3,0,0,0,0
931,62,4,10,4,0,0,0,0
931,62,4,10,5,15,0,15,0
933,63,4,11,3,0,0,0,0
933,63,4,11,4,0,0,0,0
933,63,4,11,5,15,0,15,0
935,64,4,12,3,0,0,0,0
935,64,4,12,4,0,0,0,0
935,64,4,12,5,15,0,15,0
963,65,5,0,3,0,0,0,0
963,65,5,0,4,0,0,0,0
963,65,5,0,5,15,0,15,0
965,66,5,1,3,0,0,0,0
965,66,5,1,4,0,0,0,0
965,66,5,1,5,15,0,15,0
967,67,5,2,3,0,0,0,0
967,67,5,2,4,0,0,0,0
967,67,5,2,5,75,0,75,0
969,68,5,3,3,0,0,0,0
969,68,5,3,4,0,0,0,0
969,68,5,3,5,4386,0,4386,0
971,69,5,4,3,0,0,0,0
971,69,5,4,4,1954,0,1954,0
971,69,5,4,5,6417,0,6417,0
973,70,5,5,3,3433,0,3433,0
973,70,5,5,4,1428,0,1428,0
973,70,5,5,5,2404,0,2404,0
975,71,5,6,3,2624,0,2624,0
975,71,5,6,4,0,0,0,0
975,71,5,6,5,0,0,0,0
977,72,5,7,3,1561,0,1561,0
977,72,5,7,4,0,0,0,0
977,72,5,7,5,1135,0,1135,0
979,73,5,8,3,2852,0,2852,0
979,73,5,8,4,115,0,115,0
979,73,5,8,5,1642,0,1642,0
981,74,5,9,3,2545,0,2545,0
981,74,5,9,4,0,0,0,0
981,74,5,9,5,302,0,302,0
983,75,5,10,3,0,0,0,0
983,75,5,10,4,0,0,0,0
983,75,5,10,5,16,0,16,0
985,76,5,11,3,0,0,0,0
985,76,5,11,4,0,0,0,0
985,76,5,11,5,15,0,15,0
987,77,5,12,3,0,0,0,0
987,77,5,12,4,0,0,0,0
987,77,5,12,5,15,0,15,0
1015,78,6,0,3,0,0,0,0
1015,78,6,0,4,0,0,0,0
1015,78,6,0,5,15,0,15,0
1017,79,6,1,3,0,0,0,0
1017,79,6,1,4,0,0,0,0
1017,79,6,1,5,15,0,15,0
1019,80,6,2,3,0,0,0,0
1019,80,6,2,4,0,0,0,0
1019,80,6,2,5,583,0,583,0
1021,81,6,3,3,0,0,0,0
1021,81,6,3,4,292,0,292,0
1021,81,6,3,5,5972,0,5972,0
1023,82,6,4,3,481,0,481,0
1023,82,6,4,4,1855,0,1855,0
1023,82,6,4,5,5925,0,5925,0
1025,83,6,5,3,3904,0,3904,0
1025,83,6,5,4,671,0,671,0
1025,83,6,5,5,0,0,0,0
1027,84,6,6,3,1869,0,1869,0
1027,84,6,6,4,790,0,790,0
1027,84,6,6,5,3391,0,3391,0
1029,85,6,7,3,2831,0,2831,0
1029,85,6,7,4,2673,0,2673,0
1029,85,6,7,5,4991,0,4991,0
1031,86,6,8,3,5754,0,5754,0
1031,86,6,8,4,1981,0,1981,0
1031,86,6,8,5,3406,0,3406,0
1033,87,6,9,3,7382,0,7382,0
1033,87,6,9,4,866,0,866,0
1033,87,6,9,5,202,0,202,0
1035,88,6,10,3,4411,0,4411,0
1035,88,6,10,4,0,0,0,0
1035,88,6,10,5,87,0,87,0
1037,89,6,11,3,117,0,117,0
1037,89,6,11,4,0,0,0,0
1037,89,6,11,5,16,0,16,0
1039,90,6,12,3,0,0,0,0
1039,90,6,12,4,0,0,0,0
1039,90,6,12,5,15,0,15,0
1067,91,7,0,3,0,0,0,0
1067,91,7,0,4,0,0,0,0
1067,91,7,0,5,15,0,15,0
1069,92,7,1,3,0,0,0,0
1069,92,7,1,4,0,0,0,0
1069,92,7,1,5,15,0,15,0
1071,93,7,2,3,0,0,0,0
1071,93,7,2,4,0,0,0,0
1071,93,7,2,5,1857,0,1857,0
1073,94,7,3,3,0,0,0,0
1073,94,7,3,4,813,0,813,0
1073,94,7,3,5,5965,0,5965,0
1075,95,7,4,3,3327,0,3327,0
1075,95,7,4,4,1010,0,1010,0
1075,95,7,4,5,3590,0,3590,0
1077,96,7,5,3,5700,0,5700,0
1077,96,7,5,4,50,0,50,0
1077,96,7,5,5,0,0,0,0
1079,97,7,6,3,0,0,0,0
1079,97,7,6,4,1023,0,1023,0
1079,97,7,6,5,6040,0,6040,0
1081,98,7,7,3,220,0,220,0
1081,98,7,7,4,1954,0,1954,0
1081,98,7,7,5,4964,0,4964,0
1083,99,7,8,3,1560,0,1560,0
1083,99,7,8,4,938,0,938,0
1083,99,7,8,5,1637,0,1637,0
1085,100,7,9,3,6416,0,6416,0
1085,100,7,9,4,2687,0,2687,0
1085,100,7,9,5,1065,0,1065,0
1087,101,7,10,3,6514,0,6514,0
1087,101,7,10,4,884,0,884,0
1087,101,7,10,5,0,0,0,0
1089,102,7,11,3,747,0,747,0
1089,102,7,11,4,0,0,0,0
1089,102,7,11,5,15,0,15,0
1091,103,7,12,3,0,0,0,0
1091,103,7,12,4,0,0,0,0
1091,103,7,12,5,15,0,15,0
1119,104,8,0,3,0,0,0,0
1119,104,8,0,4,0,0,0,0
1119,104,8,0,5,15,0,15,0
1121,105,8,1,3,0,0,0,0
1121,105,8,1,4,0,0,0,0
1121,105,8,1,5,24,0,24,0
1123,106,8,2,3,0,0,0,0
1123,106,8,2,4,0,0,0,0
1123,106,8,2,5,3816,0,3816,0
1125,107,8,3,3,0,0,0,0
1125,107,8,3,4,1271,0,1271,0
