cycle,fsm,ch_count,mac_start,phase_clear,mac_done,is_ch35,in_valid,in_ready,ch_done,pixel_valid,px_frame,px_pass,px_y,px_x,pixel_in0,pixel_in1,pixel_in2,lb_wr_row,lb_wr_col,win_valid,win_frame,win_pass,win_oy,win_ox,wac,cal_valid,out_ch_sel,rom_grp,mac_s1,mac_s2,mac_valid,mac_frame,mac_pass,mac_pos,mac_och,ch_result0,ch_result1,ch_result2,ob_state,ob_pixel_cnt,ob_och_cnt,sum_valid,sum_frame,sum_pos,sum_och,sum_data,sum_ch_done,fifo_count,out_valid,out_ready,out_frame,out_pos,out_och,out_data,out_ch_done,monitor_err
9571,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,3157,11,9,0,,,,,WEIGHT_CAL,1,15,1,1,1,1,1,1,105,12,-11717528,-6341912,-13991599,ACCUM_G1,105,12,1,1,105,12,-38472158,0,1,1,1,1,105,11,0,0,0
9572,WAIT_MAC_35,1,0,0,1,1,1,0,0,0,,,,,0,0,3157,11,9,0,,,,,IDLE,0,0,1,1,1,1,1,1,105,13,646049,21096584,7263964,ACCUM_G1,105,13,1,1,105,13,77392044,0,1,1,1,1,105,12,0,0,0
9573,CH35_IMG_IN,1,0,0,0,1,1,1,0,1,1,1,11,9,0,0,3157,11,9,0,,,,,IDLE,0,0,1,0,1,1,1,1,105,14,-22397716,-4453303,-15345494,ACCUM_G1,105,14,1,1,105,14,-112273470,0,1,1,1,1,105,13,1181,0,0
9574,CH35_IMG_IN,1,0,0,0,1,1,0,0,0,,,,,0,0,1448,11,10,1,1,1,9,7,IDLE,0,0,1,0,0,1,1,1,105,15,-1073249,-60185152,-1225759,ACCUM_G1,105,15,1,1,105,15,25659762,0,1,1,1,1,105,14,0,0,0
9575,WAIT_MAC_35,1,1,0,0,1,1,0,0,0,,,,,0,0,1448,11,10,0,,,,,IDLE,0,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,106,0,0,,,,0,0,1,1,1,1,105,15,392,0,0
9576,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,1448,11,10,0,,,,,WEIGHT_CAL,1,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,106,0,0,,,,0,0,0,0,1,,,,,,0
9577,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,1448,11,10,0,,,,,WEIGHT_CAL,1,1,1,1,0,0,,,,,0,0,0,ACCUM_G1,106,0,0,,,,0,0,0,0,1,,,,,,0
9578,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,1448,11,10,0,,,,,WEIGHT_CAL,1,2,1,1,1,0,,,,,0,0,0,ACCUM_G1,106,0,0,,,,0,0,0,0,1,,,,,,0
9579,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,1448,11,10,0,,,,,WEIGHT_CAL,1,3,1,1,1,1,1,1,106,0,-86760218,-17983622,-6235013,ACCUM_G1,106,0,1,1,106,0,-99683594,0,0,0,1,,,,,,0
9580,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,1448,11,10,0,,,,,WEIGHT_CAL,1,4,1,1,1,1,1,1,106,1,-15250326,-2688578,-32965198,ACCUM_G1,106,1,1,1,106,1,-162224981,0,1,1,1,1,106,0,0,0,0
9581,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,1448,11,10,0,,,,,WEIGHT_CAL,1,5,1,1,1,1,1,1,106,2,-55355401,17686660,9759450,ACCUM_G1,106,2,1,1,106,2,103170661,0,1,1,1,1,106,1,0,0,0
9582,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,1448,11,10,0,,,,,WEIGHT_CAL,1,6,1,1,1,1,1,1,106,3,-23602307,4794937,-27685805,ACCUM_G1,106,3,1,1,106,3,12578739,0,1,1,1,1,106,2,1574,0,0
9583,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,1448,11,10,0,,,,,WEIGHT_CAL,1,7,1,1,1,1,1,1,106,4,-35189330,8786504,5790828,ACCUM_G1,106,4,1,1,106,4,-139506866,0,1,1,1,1,106,3,192,0,0
9584,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,1448,11,10,0,,,,,WEIGHT_CAL,1,8,1,1,1,1,1,1,106,5,-32871522,-1292905,-59947650,ACCUM_G1,106,5,1,1,106,5,-159971126,0,1,1,1,1,106,4,0,0,0
9585,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,1448,11,10,0,,,,,WEIGHT_CAL,1,9,1,1,1,1,1,1,106,6,-4147849,-32703701,-59068465,ACCUM_G1,106,6,1,1,106,6,-352021243,0,1,1,1,1,106,5,0,0,0
9586,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,1448,11,10,0,,,,,WEIGHT_CAL,1,10,1,1,1,1,1,1,106,7,10349067,-18472728,94570565,ACCUM_G1,106,7,1,1,106,7,25269021,0,1,1,1,1,106,6,0,0,0
9587,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,1448,11,10,0,,,,,WEIGHT_CAL,1,11,1,1,1,1,1,1,106,8,42216774,2959101,-78443007,ACCUM_G1,106,8,1,1,106,8,506968,0,1,1,1,1,106,7,386,0,0
9588,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,1448,11,10,0,,,,,WEIGHT_CAL,1,12,1,1,1,1,1,1,106,9,-69079289,21570611,1917341,ACCUM_G1,106,9,1,1,106,9,148170410,0,1,1,1,1,106,8,8,0,0
9589,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,1448,11,10,0,,,,,WEIGHT_CAL,1,13,1,1,1,1,1,1,106,10,43892241,4212995,107122930,ACCUM_G1,106,10,1,1,106,10,92187497,0,1,1,1,1,106,9,2261,0,0
9590,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,1448,11,10,0,,,,,WEIGHT_CAL,1,14,1,1,1,1,1,1,106,11,1345322,-2370636,-20879555,ACCUM_G1,106,11,1,1,106,11,-73088384,0,1,1,1,1,106,10,1407,0,0
9591,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,1448,11,10,0,,,,,WEIGHT_CAL,1,15,1,1,1,1,1,1,106,12,-270691,1838720,-16915721,ACCUM_G1,106,12,1,1,106,12,-11528444,0,1,1,1,1,106,11,0,0,0
9592,WAIT_MAC_35,1,0,0,1,1,1,0,0,0,,,,,0,0,1448,11,10,0,,,,,IDLE,0,0,1,1,1,1,1,1,106,13,6607195,12816047,5992056,ACCUM_G1,106,13,1,1,106,13,121218796,0,1,1,1,1,106,12,0,0,0
9593,CH35_IMG_IN,1,0,0,0,1,1,1,0,1,1,1,11,10,0,0,1448,11,10,0,,,,,IDLE,0,0,1,0,1,1,1,1,106,14,-13836326,662929,-15309075,ACCUM_G1,106,14,1,1,106,14,-98391353,0,1,1,1,1,106,13,1850,0,0
9594,CH35_IMG_IN,1,0,0,0,1,1,0,0,0,,,,,0,0,15,11,11,1,1,1,9,8,IDLE,0,0,1,0,0,1,1,1,106,15,-22367440,-31861883,-68568444,ACCUM_G1,106,15,1,1,106,15,-9543295,0,1,1,1,1,106,14,0,0,0
9595,WAIT_MAC_35,1,1,0,0,1,1,0,0,0,,,,,0,0,15,11,11,0,,,,,IDLE,0,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,107,0,0,,,,0,0,1,1,1,1,106,15,0,0,0
9596,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,11,11,0,,,,,WEIGHT_CAL,1,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,107,0,0,,,,0,0,0,0,1,,,,,,0
9597,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,11,11,0,,,,,WEIGHT_CAL,1,1,1,1,0,0,,,,,0,0,0,ACCUM_G1,107,0,0,,,,0,0,0,0,1,,,,,,0
9598,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,11,11,0,,,,,WEIGHT_CAL,1,2,1,1,1,0,,,,,0,0,0,ACCUM_G1,107,0,0,,,,0,0,0,0,1,,,,,,0
9599,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,11,11,0,,,,,WEIGHT_CAL,1,3,1,1,1,1,1,1,107,0,-10643078,-20220569,26935735,ACCUM_G1,107,0,1,1,107,0,-73302510,0,0,0,1,,,,,,0
9600,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,11,11,0,,,,,WEIGHT_CAL,1,4,1,1,1,1,1,1,107,1,-4146299,1031303,-29363008,ACCUM_G1,107,1,1,1,107,1,-150381324,0,1,1,1,1,107,0,0,0,0
9601,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,11,11,0,,,,,WEIGHT_CAL,1,5,1,1,1,1,1,1,107,2,-26312529,11633571,-34858600,ACCUM_G1,107,2,1,1,107,2,10581730,0,1,1,1,1,107,1,0,0,0
9602,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,11,11,0,,,,,WEIGHT_CAL,1,6,1,1,1,1,1,1,107,3,4144290,-3500470,33587521,ACCUM_G1,107,3,1,1,107,3,-1931825,0,1,1,1,1,107,2,161,0,0
9603,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,11,11,0,,,,,WEIGHT_CAL,1,7,1,1,1,1,1,1,107,4,-27728136,-564314,19996448,ACCUM_G1,107,4,1,1,107,4,-237588032,0,1,1,1,1,107,3,0,0,0
9604,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,11,11,0,,,,,WEIGHT_CAL,1,8,1,1,1,1,1,1,107,5,-63279565,7478072,-31810819,ACCUM_G1,107,5,1,1,107,5,-132785087,0,1,1,1,1,107,4,0,0,0
9605,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,11,11,0,,,,,WEIGHT_CAL,1,9,1,1,1,1,1,1,107,6,-22447656,-24427467,-24221081,ACCUM_G1,107,6,1,1,107,6,-283355319,0,1,1,1,1,107,5,0,0,0
9606,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,11,11,0,,,,,WEIGHT_CAL,1,10,1,1,1,1,1,1,107,7,34325936,-29127443,26070645,ACCUM_G1,107,7,1,1,107,7,-48591148,0,1,1,1,1,107,6,0,0,0
9607,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,11,11,0,,,,,WEIGHT_CAL,1,11,1,1,1,1,1,1,107,8,-1082731,5427098,-85060815,ACCUM_G1,107,8,1,1,107,8,-87799131,0,1,1,1,1,107,7,0,0,0
9608,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,11,11,0,,,,,WEIGHT_CAL,1,12,1,1,1,1,1,1,107,9,-33147385,12659310,-1381115,ACCUM_G1,107,9,1,1,107,9,138527712,0,1,1,1,1,107,8,0,0,0
9609,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,11,11,0,,,,,WEIGHT_CAL,1,13,1,1,1,1,1,1,107,10,-2189438,-11828965,48133689,ACCUM_G1,107,10,1,1,107,10,-64565078,0,1,1,1,1,107,9,2114,0,0
9610,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,11,11,0,,,,,WEIGHT_CAL,1,14,1,1,1,1,1,1,107,11,-7854009,-5148633,-35663278,ACCUM_G1,107,11,1,1,107,11,-80694380,0,1,1,1,1,107,10,0,0,0
9611,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,11,11,0,,,,,WEIGHT_CAL,1,15,1,1,1,1,1,1,107,12,4290070,-5385264,-35299994,ACCUM_G1,107,12,1,1,107,12,-66360020,0,1,1,1,1,107,11,0,0,0
9612,WAIT_MAC_35,1,0,0,1,1,1,0,0,0,,,,,0,0,15,11,11,0,,,,,IDLE,0,0,1,1,1,1,1,1,107,13,2919047,7479758,-16899324,ACCUM_G1,107,13,1,1,107,13,79962521,0,1,1,1,1,107,12,0,0,0
9613,CH35_IMG_IN,1,0,0,0,1,1,1,0,1,1,1,11,11,0,0,15,11,11,0,,,,,IDLE,0,0,1,0,1,1,1,1,107,14,-20301148,-606932,-15877565,ACCUM_G1,107,14,1,1,107,14,-113204996,0,1,1,1,1,107,13,1220,0,0
9614,CH35_IMG_IN,1,0,0,0,1,1,0,0,0,,,,,0,0,15,11,12,1,1,1,9,9,IDLE,0,0,1,0,0,1,1,1,107,15,-1885940,-3816427,-37660961,ACCUM_G1,107,15,1,1,107,15,33584025,0,1,1,1,1,107,14,0,0,0
9615,WAIT_MAC_35,1,1,0,0,1,1,0,0,0,,,,,0,0,15,11,12,0,,,,,IDLE,0,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,108,0,0,,,,0,0,1,1,1,1,107,15,512,0,0
9616,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,11,12,0,,,,,WEIGHT_CAL,1,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,108,0,0,,,,0,0,0,0,1,,,,,,0
9617,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,11,12,0,,,,,WEIGHT_CAL,1,1,1,1,0,0,,,,,0,0,0,ACCUM_G1,108,0,0,,,,0,0,0,0,1,,,,,,0
9618,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,11,12,0,,,,,WEIGHT_CAL,1,2,1,1,1,0,,,,,0,0,0,ACCUM_G1,108,0,0,,,,0,0,0,0,1,,,,,,0
9619,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,11,12,0,,,,,WEIGHT_CAL,1,3,1,1,1,1,1,1,108,0,0,-5579172,5871304,ACCUM_G1,108,0,1,1,108,0,-49942479,0,0,0,1,,,,,,0
9620,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,11,12,0,,,,,WEIGHT_CAL,1,4,1,1,1,1,1,1,108,1,0,-4689516,-45189731,ACCUM_G1,108,1,1,1,108,1,-122545847,0,1,1,1,1,108,0,0,0,0
9621,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,11,12,0,,,,,WEIGHT_CAL,1,5,1,1,1,1,1,1,108,2,0,7504968,-22440491,ACCUM_G1,108,2,1,1,108,2,-77131478,0,1,1,1,1,108,1,0,0,0
9622,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,11,12,0,,,,,WEIGHT_CAL,1,6,1,1,1,1,1,1,108,3,0,-8056110,14736302,ACCUM_G1,108,3,1,1,108,3,-34948771,0,1,1,1,1,108,2,0,0,0
9623,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,11,12,0,,,,,WEIGHT_CAL,1,7,1,1,1,1,1,1,108,4,0,-6392859,36184400,ACCUM_G1,108,4,1,1,108,4,-180702389,0,1,1,1,1,108,3,0,0,0
9624,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,11,12,0,,,,,WEIGHT_CAL,1,8,1,1,1,1,1,1,108,5,0,6893202,6398753,ACCUM_G1,108,5,1,1,108,5,-52073394,0,1,1,1,1,108,4,0,0,0
9625,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,11,12,0,,,,,WEIGHT_CAL,1,9,1,1,1,1,1,1,108,6,0,-22711431,-8621067,ACCUM_G1,108,6,1,1,108,6,-144904668,0,1,1,1,1,108,5,0,0,0
9626,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,11,12,0,,,,,WEIGHT_CAL,1,10,1,1,1,1,1,1,108,7,0,11028426,-13262629,ACCUM_G1,108,7,1,1,108,7,-34919676,0,1,1,1,1,108,6,0,0,0
9627,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,11,12,0,,,,,WEIGHT_CAL,1,11,1,1,1,1,1,1,108,8,0,-7901775,-54717993,ACCUM_G1,108,8,1,1,108,8,-88554461,0,1,1,1,1,108,7,0,0,0
9628,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,11,12,0,,,,,WEIGHT_CAL,1,12,1,1,1,1,1,1,108,9,0,4201797,390938,ACCUM_G1,108,9,1,1,108,9,88700588,0,1,1,1,1,108,8,0,0,0
9629,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,11,12,0,,,,,WEIGHT_CAL,1,13,1,1,1,1,1,1,108,10,0,-2058111,29436552,ACCUM_G1,108,10,1,1,108,10,-82152757,0,1,1,1,1,108,9,1353,0,0
9630,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,11,12,0,,,,,WEIGHT_CAL,1,14,1,1,1,1,1,1,108,11,0,-1800021,-37392144,ACCUM_G1,108,11,1,1,108,11,-72863378,0,1,1,1,1,108,10,0,0,0
9631,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,11,12,0,,,,,WEIGHT_CAL,1,15,1,1,1,1,1,1,108,12,0,-3405210,-53312930,ACCUM_G1,108,12,1,1,108,12,-102974960,0,1,1,1,1,108,11,0,0,0
9632,WAIT_MAC_35,1,0,0,1,1,1,0,0,0,,,,,0,0,15,11,12,0,,,,,IDLE,0,0,1,1,1,1,1,1,108,13,0,-2611623,-3818553,ACCUM_G1,108,13,1,1,108,13,-6013927,0,1,1,1,1,108,12,0,0,0
9633,CH35_IMG_IN,1,0,0,0,1,1,1,0,1,1,1,11,12,0,0,15,11,12,0,,,,,IDLE,0,0,1,0,1,1,1,1,108,14,0,-1278924,-16211969,ACCUM_G1,108,14,1,1,108,14,-72721580,0,1,1,1,1,108,13,0,0,0
9634,CH35_IMG_IN,1,0,0,0,1,1,0,0,0,,,,,0,0,15,12,0,1,1,1,9,10,IDLE,0,0,1,0,0,1,1,1,108,15,0,466698,37076601,ACCUM_G1,108,15,1,1,108,15,26932530,0,1,1,1,1,108,14,0,0,0
9635,WAIT_MAC_35,1,1,0,0,1,1,0,0,0,,,,,0,0,15,12,0,0,,,,,IDLE,0,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,109,0,0,,,,0,0,1,1,1,1,108,15,411,0,0
9636,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,12,0,0,,,,,WEIGHT_CAL,1,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,109,0,0,,,,0,0,0,0,1,,,,,,0
9637,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,12,0,0,,,,,WEIGHT_CAL,1,1,1,1,0,0,,,,,0,0,0,ACCUM_G1,109,0,0,,,,0,0,0,0,1,,,,,,0
9638,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,12,0,0,,,,,WEIGHT_CAL,1,2,1,1,1,0,,,,,0,0,0,ACCUM_G1,109,0,0,,,,0,0,0,0,1,,,,,,0
9639,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,12,0,0,,,,,WEIGHT_CAL,1,3,1,1,1,1,1,1,109,0,0,-8856,-16659599,ACCUM_G1,109,0,1,1,109,0,-29672179,0,0,0,1,,,,,,0
9640,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,12,0,0,,,,,WEIGHT_CAL,1,4,1,1,1,1,1,1,109,1,0,-198144,-27073353,ACCUM_G1,109,1,1,1,109,1,-62489801,0,1,1,1,1,109,0,0,0,0
9641,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,12,0,0,,,,,WEIGHT_CAL,1,5,1,1,1,1,1,1,109,2,0,304200,15449260,ACCUM_G1,109,2,1,1,109,2,-84331297,0,1,1,1,1,109,1,0,0,0
9642,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,12,0,0,,,,,WEIGHT_CAL,1,6,1,1,1,1,1,1,109,3,0,-225576,-15815270,ACCUM_G1,109,3,1,1,109,3,-15032816,0,1,1,1,1,109,2,0,0,0
9643,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,12,0,0,,,,,WEIGHT_CAL,1,7,1,1,1,1,1,1,109,4,0,-170352,21210667,ACCUM_G1,109,4,1,1,109,4,-32154791,0,1,1,1,1,109,3,0,0,0
9644,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,12,0,0,,,,,WEIGHT_CAL,1,8,1,1,1,1,1,1,109,5,0,209376,-14902175,ACCUM_G1,109,5,1,1,109,5,-142572285,0,1,1,1,1,109,4,0,0,0
9645,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,12,0,0,,,,,WEIGHT_CAL,1,9,1,1,1,1,1,1,109,6,0,-740736,-27136850,ACCUM_G1,109,6,1,1,109,6,-11758404,0,1,1,1,1,109,5,0,0,0
9646,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,12,0,0,,,,,WEIGHT_CAL,1,10,1,1,1,1,1,1,109,7,0,418104,6495954,ACCUM_G1,109,7,1,1,109,7,-12268533,0,1,1,1,1,109,6,0,0,0
9647,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,12,0,0,,,,,WEIGHT_CAL,1,11,1,1,1,1,1,1,109,8,0,-297432,-24990763,ACCUM_G1,109,8,1,1,109,8,-69862686,0,1,1,1,1,109,7,0,0,0
9648,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,12,0,0,,,,,WEIGHT_CAL,1,12,1,1,1,1,1,1,109,9,0,190152,2736409,ACCUM_G1,109,9,1,1,109,9,10050358,0,1,1,1,1,109,8,0,0,0
9649,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,12,0,0,,,,,WEIGHT_CAL,1,13,1,1,1,1,1,1,109,10,0,-67176,43824210,ACCUM_G1,109,10,1,1,109,10,-44382977,0,1,1,1,1,109,9,153,0,0
9650,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,12,0,0,,,,,WEIGHT_CAL,1,14,1,1,1,1,1,1,109,11,0,-47808,-17298408,ACCUM_G1,109,11,1,1,109,11,-34503096,0,1,1,1,1,109,10,0,0,0
9651,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,12,0,0,,,,,WEIGHT_CAL,1,15,1,1,1,1,1,1,109,12,0,-46584,-22422962,ACCUM_G1,109,12,1,1,109,12,-26677080,0,1,1,1,1,109,11,0,0,0
9652,WAIT_MAC_35,1,0,0,1,1,1,0,0,0,,,,,0,0,15,12,0,0,,,,,IDLE,0,0,1,1,1,1,1,1,109,13,0,-159480,3222176,ACCUM_G1,109,13,1,1,109,13,-50392414,0,1,1,1,1,109,12,0,0,0
9653,CH35_IMG_IN,1,0,0,0,1,1,1,0,1,1,1,12,0,0,0,15,12,0,0,,,,,IDLE,0,0,1,0,1,1,1,1,109,14,0,-39888,-4090874,ACCUM_G1,109,14,1,1,109,14,-33447579,0,1,1,1,1,109,13,0,0,0
9654,CH35_IMG_IN,1,0,0,0,1,1,1,0,1,1,1,12,1,0,0,15,12,1,0,,,,,IDLE,0,0,1,0,0,1,1,1,109,15,0,10224,13679102,ACCUM_G1,109,15,1,1,109,15,-33068014,0,1,1,1,1,109,14,0,0,0
9655,CH35_IMG_IN,1,0,0,0,1,1,1,0,1,1,1,12,2,0,0,15,12,2,0,,,,,IDLE,0,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,110,0,0,,,,0,0,1,1,1,1,109,15,0,0,0
9656,CH35_IMG_IN,1,0,0,0,1,1,0,0,0,,,,,0,0,15,12,3,1,1,1,10,0,IDLE,0,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,110,0,0,,,,0,0,0,0,1,,,,,,0
9657,WAIT_MAC_35,1,1,0,0,1,1,0,0,0,,,,,0,0,15,12,3,0,,,,,IDLE,0,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,110,0,0,,,,0,0,0,0,1,,,,,,0
9658,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,12,3,0,,,,,WEIGHT_CAL,1,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,110,0,0,,,,0,0,0,0,1,,,,,,0
9659,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,12,3,0,,,,,WEIGHT_CAL,1,1,1,1,0,0,,,,,0,0,0,ACCUM_G1,110,0,0,,,,0,0,0,0,1,,,,,,0
9660,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,12,3,0,,,,,WEIGHT_CAL,1,2,1,1,1,0,,,,,0,0,0,ACCUM_G1,110,0,0,,,,0,0,0,0,1,,,,,,0
9661,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,12,3,0,,,,,WEIGHT_CAL,1,3,1,1,1,1,1,1,110,0,0,0,34335,ACCUM_G1,110,0,1,1,110,0,-6693546,0,0,0,1,,,,,,0
9662,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,12,3,0,,,,,WEIGHT_CAL,1,4,1,1,1,1,1,1,110,1,0,0,-171795,ACCUM_G1,110,1,1,1,110,1,-28232526,0,1,1,1,1,110,0,0,0,0
9663,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,12,3,0,,,,,WEIGHT_CAL,1,5,1,1,1,1,1,1,110,2,0,0,-63150,ACCUM_G1,110,2,1,1,110,2,-106223999,0,1,1,1,1,110,1,0,0,0
9664,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,12,3,0,,,,,WEIGHT_CAL,1,6,1,1,1,1,1,1,110,3,0,0,-15315,ACCUM_G1,110,3,1,1,110,3,-3169308,0,1,1,1,1,110,2,0,0,0
9665,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,12,3,0,,,,,WEIGHT_CAL,1,7,1,1,1,1,1,1,110,4,0,0,140220,ACCUM_G1,110,4,1,1,110,4,223603,0,1,1,1,1,110,3,0,0,0
9666,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,12,3,0,,,,,WEIGHT_CAL,1,8,1,1,1,1,1,1,110,5,0,0,-126255,ACCUM_G1,110,5,1,1,110,5,-142318239,0,1,1,1,1,110,4,3,0,0
9667,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,12,3,0,,,,,WEIGHT_CAL,1,9,1,1,1,1,1,1,110,6,0,0,-164010,ACCUM_G1,110,6,1,1,110,6,47050077,0,1,1,1,1,110,5,0,0,0
9668,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,12,3,0,,,,,WEIGHT_CAL,1,10,1,1,1,1,1,1,110,7,0,0,203160,ACCUM_G1,110,7,1,1,110,7,-23589710,0,1,1,1,1,110,6,718,0,0
9669,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,12,3,0,,,,,WEIGHT_CAL,1,11,1,1,1,1,1,1,110,8,0,0,-267690,ACCUM_G1,110,8,1,1,110,8,-63745839,0,1,1,1,1,110,7,0,0,0
9670,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,15,12,3,0,,,,,WEIGHT_CAL,1,12,1,1,1,1,1,1,110,9,0,0,-19320,ACCUM_G1,110,9,1,1,110,9,-26663008,0,1,1,1,1,110,8,0,0,0
